Model,config_key,K,lam_lin,lam_nonlin,seed,selected_by_validation,pred_r2,sharpe,phi,drift
ResCAE,"cae:(10, 0.005, 1e-05)",10,0.005,1e-05,30,False,0.01711982488632202,0.8026938152336843,1.199188671993665e-07,0.7959880232810974
ResCAE,"cae:(10, 0.005, 1e-05)",10,0.005,1e-05,45,False,0.015260100364685059,0.6863278837980625,0.24764823176052483,0.855413556098938
ResCAE,"cae:(10, 0.005, 1e-05)",10,0.005,1e-05,99,False,0.012894034385681152,0.7635088195125039,0.2953891483664216,0.8744193315505981
ResCAE,"cae:(10, 0.005, 1e-05)",10,0.005,1e-05,2048,False,0.009843885898590088,0.6809785553210455,0.43320331100438775,0.857516348361969
ResCAE,"cae:(10, 0.005, 5e-05)",10,0.005,5e-05,10,False,0.017335593700408936,0.6544164192632671,2.7657380128130568e-08,0.7915691137313843
ResCAE,"cae:(10, 0.005, 5e-05)",10,0.005,5e-05,30,False,0.01592344045639038,0.7894766857374166,6.490422056997691e-08,0.7732272744178772
ResCAE,"cae:(10, 0.005, 5e-05)",10,0.005,5e-05,45,False,0.016934573650360107,0.8632303692174079,8.121774107712913e-08,0.7866161465644836
ResCAE,"cae:(10, 0.005, 5e-05)",10,0.005,5e-05,99,False,0.015916824340820312,0.625079077398102,3.421288476597866e-08,0.8559190630912781
ResCAE,"cae:(10, 0.005, 5e-05)",10,0.005,5e-05,2048,False,0.017262160778045654,0.7711487528759422,1.791438627274303e-08,0.7788001298904419
ResCAE,"cae:(10, 0.005, 0.0001)",10,0.005,0.0001,10,False,0.017353057861328125,0.6460126438469914,5.3486563606650043e-08,0.7915468215942383
ResCAE,"cae:(10, 0.005, 0.0001)",10,0.005,0.0001,30,False,0.01679009199142456,0.7964334275979619,2.7834917897326982e-08,0.8174381256103516
ResCAE,"cae:(10, 0.005, 0.0001)",10,0.005,0.0001,45,False,0.017112672328948975,0.877558131378176,3.330418190428111e-08,0.7866911888122559
ResCAE,"cae:(10, 0.005, 0.0001)",10,0.005,0.0001,99,False,0.01609748601913452,0.5912025832672961,3.707753079294899e-08,0.8123210072517395
ResCAE,"cae:(10, 0.005, 0.0001)",10,0.005,0.0001,2048,False,0.01729869842529297,0.7763791078474623,1.694813366862682e-08,0.7788200974464417
ResCAE,"cae:(10, 0.005, 0.0005)",10,0.005,0.0005,10,False,0.01735067367553711,0.6231071303559012,3.3637317901655995e-08,0.7916812896728516
ResCAE,"cae:(10, 0.005, 0.0005)",10,0.005,0.0005,30,False,0.017612040042877197,0.7880054814543939,1.5742228531786028e-08,0.8173973560333252
ResCAE,"cae:(10, 0.005, 0.0005)",10,0.005,0.0005,45,False,0.01764291524887085,0.8010665580956694,1.80929178112777e-08,0.8554691076278687
ResCAE,"cae:(10, 0.005, 0.0005)",10,0.005,0.0005,99,False,0.01673954725265503,0.7034837303802142,6.354934293939109e-10,0.8123170733451843
ResCAE,"cae:(10, 0.005, 0.0005)",10,0.005,0.0005,2048,False,0.017770707607269287,0.8167007003521908,2.614449498340979e-08,0.7789742946624756
ResCAE,"cae:(10, 0.01, 1e-06)",10,0.01,1e-06,10,False,0.0098038911819458,0.7999519480272593,0.6110177777495327,0.8740288019180298
ResCAE,"cae:(10, 0.01, 1e-06)",10,0.01,1e-06,30,False,0.0114402174949646,0.797707160361601,0.5142437900349335,0.7897793650627136
ResCAE,"cae:(10, 0.01, 1e-06)",10,0.01,1e-06,45,False,0.006628811359405518,0.5805147044514287,0.8948533595627446,0.938897430896759
ResCAE,"cae:(10, 0.01, 1e-06)",10,0.01,1e-06,99,False,0.00440138578414917,0.652452941288905,0.3179849210543777,0.6489388942718506
ResCAE,"cae:(10, 0.01, 1e-06)",10,0.01,1e-06,2048,False,0.009160041809082031,0.933060810604389,0.32150589675648134,0.6081773638725281
ResCAE,"cae:(10, 0.01, 1e-05)",10,0.01,1e-05,10,False,0.010332286357879639,0.6483355182607007,0.2381546851456504,0.7861868739128113
ResCAE,"cae:(10, 0.01, 1e-05)",10,0.01,1e-05,30,False,0.0170590877532959,0.7903219829359762,6.783417668267646e-08,0.8128378987312317
ResCAE,"cae:(10, 0.01, 1e-05)",10,0.01,1e-05,45,False,0.015861690044403076,0.668017570677563,0.29928697147885913,0.8675458431243896
ResCAE,"cae:(10, 0.01, 1e-05)",10,0.01,1e-05,99,False,0.013190507888793945,0.8081957830224172,0.36935474715325795,0.9052412509918213
ResCAE,"cae:(10, 0.01, 1e-05)",10,0.01,1e-05,2048,False,0.008867859840393066,0.6894631544011616,0.43604605843519895,0.8480622172355652
ResCAE,"cae:(10, 0.01, 5e-05)",10,0.01,5e-05,10,False,0.01709449291229248,0.6708081230594253,7.29624937676008e-08,0.8212834596633911
ResCAE,"cae:(10, 0.01, 5e-05)",10,0.01,5e-05,30,False,0.015836894512176514,0.7831692472655506,1.058134780156303e-07,0.7898600697517395
ResCAE,"cae:(10, 0.01, 5e-05)",10,0.01,5e-05,45,False,0.017193198204040527,0.8893112184148774,4.445027665279397e-08,0.8043351173400879
ResCAE,"cae:(10, 0.01, 5e-05)",10,0.01,5e-05,99,False,0.01573282480239868,0.6501432301304126,7.961075906747992e-08,0.8472082614898682
ResCAE,"cae:(10, 0.01, 5e-05)",10,0.01,5e-05,2048,False,0.017395317554473877,0.7706919424848702,9.772867527859025e-08,0.8106862902641296
ResCAE,"cae:(10, 0.01, 0.0001)",10,0.01,0.0001,10,False,0.01710587739944458,0.671443894990637,6.262106640308246e-08,0.8213067650794983
ResCAE,"cae:(10, 0.01, 0.0001)",10,0.01,0.0001,30,False,0.01669222116470337,0.770941684553892,1.4090537683965991e-07,0.8330528736114502
ResCAE,"cae:(10, 0.01, 0.0001)",10,0.01,0.0001,45,False,0.017346441745758057,0.8909697910048759,1.8775262748047157e-08,0.8043842315673828
ResCAE,"cae:(10, 0.01, 0.0001)",10,0.01,0.0001,99,False,0.015670061111450195,0.654813320459885,4.2313531939239786e-08,0.8472191691398621
ResCAE,"cae:(10, 0.01, 0.0001)",10,0.01,0.0001,2048,False,0.01740342378616333,0.7809983583596577,8.891380900060824e-08,0.8106687068939209
ResCAE,"cae:(10, 0.01, 0.0005)",10,0.01,0.0005,10,False,0.01713496446609497,0.7122625662046599,6.581417522345163e-09,0.8213797211647034
ResCAE,"cae:(10, 0.01, 0.0005)",10,0.01,0.0005,30,False,0.017261624336242676,0.5878066318246344,2.0089806889721033e-08,0.933983564376831
ResCAE,"cae:(10, 0.01, 0.0005)",10,0.01,0.0005,45,False,0.01791667938232422,0.8379163283481357,9.83495232807295e-08,0.8442867994308472
ResCAE,"cae:(10, 0.01, 0.0005)",10,0.01,0.0005,99,False,0.016468405723571777,0.7360858825337762,4.1775368042562353e-08,0.8472316861152649
ResCAE,"cae:(10, 0.01, 0.0005)",10,0.01,0.0005,2048,False,0.018006205558776855,0.7928270010812952,2.3523339058259496e-08,0.8107900023460388
ResCAE,"cae:(10, 0.05, 1e-06)",10,0.05,1e-06,10,False,0.007487297058105469,0.7934154593287052,0.636239810539739,0.8714202642440796
ResCAE,"cae:(10, 0.05, 1e-06)",10,0.05,1e-06,30,False,0.011565923690795898,0.8419442581879216,0.53048339859799,0.7999238967895508
ResCAE,"cae:(10, 0.05, 1e-06)",10,0.05,1e-06,45,False,0.00796818733215332,0.5988476628124892,0.908977919943379,0.9422207474708557
ResCAE,"cae:(10, 0.05, 1e-06)",10,0.05,1e-06,99,False,-0.0008900165557861328,0.7477518719372185,0.6095667588607405,0.865817129611969
ResCAE,"cae:(10, 0.05, 1e-06)",10,0.05,1e-06,2048,False,0.0060616135597229,0.6229019080367676,0.67933713626631,0.8876091837882996
ResCAE,"cae:(10, 0.05, 1e-05)",10,0.05,1e-05,10,False,0.010239958763122559,0.7864681543649082,0.26416301928078384,0.8069762587547302
ResCAE,"cae:(10, 0.05, 1e-05)",10,0.05,1e-05,30,False,0.01705390214920044,0.734281790621213,5.6285165413774894e-08,0.8229306936264038
ResCAE,"cae:(10, 0.05, 1e-05)",10,0.05,1e-05,45,False,0.008769452571868896,0.6057585834716409,0.1299017869132619,0.5168240070343018
ResCAE,"cae:(10, 0.05, 1e-05)",10,0.05,1e-05,99,False,0.01593804359436035,0.8690335923545099,0.26995305849924284,0.877341628074646
ResCAE,"cae:(10, 0.05, 1e-05)",10,0.05,1e-05,2048,False,0.011250078678131104,0.6876352856742626,0.45136840087499225,0.8708420395851135
ResCAE,"cae:(10, 0.05, 5e-05)",10,0.05,5e-05,10,False,0.016867339611053467,0.6560013645125188,5.954040787101036e-08,0.8411438465118408
ResCAE,"cae:(10, 0.05, 5e-05)",10,0.05,5e-05,30,False,0.01569122076034546,0.7194683356671444,8.183979275158627e-08,0.7999618053436279
ResCAE,"cae:(10, 0.05, 5e-05)",10,0.05,5e-05,45,False,0.017535090446472168,0.8433554522827559,7.815849571365025e-08,0.8220195770263672
ResCAE,"cae:(10, 0.05, 5e-05)",10,0.05,5e-05,99,False,0.016307592391967773,0.6803104283466134,1.2327658801099138e-07,0.8719343543052673
ResCAE,"cae:(10, 0.05, 5e-05)",10,0.05,5e-05,2048,False,0.017298877239227295,0.7609640313658685,4.034627312615355e-08,0.833860456943512
ResCAE,"cae:(10, 0.05, 0.0001)",10,0.05,0.0001,10,False,0.016893863677978516,0.6347807899151346,8.723869006439656e-08,0.8411687612533569
ResCAE,"cae:(10, 0.05, 0.0001)",10,0.05,0.0001,30,False,0.01657247543334961,0.739399951842048,2.119278076078352e-08,0.8420810699462891
ResCAE,"cae:(10, 0.05, 0.0001)",10,0.05,0.0001,45,False,0.01736503839492798,0.8676851923791069,5.1903753894958426e-08,0.8219978213310242
ResCAE,"cae:(10, 0.05, 0.0001)",10,0.05,0.0001,99,False,0.016260147094726562,0.6920898458737333,7.688269975480662e-08,0.8719673752784729
ResCAE,"cae:(10, 0.05, 0.0001)",10,0.05,0.0001,2048,False,0.017301201820373535,0.7535342519954419,3.683978858921633e-08,0.8338044285774231
ResCAE,"cae:(10, 0.05, 0.0005)",10,0.05,0.0005,10,False,0.016866445541381836,0.6595867625641478,5.8561762568026954e-08,0.8411400318145752
ResCAE,"cae:(10, 0.05, 0.0005)",10,0.05,0.0005,30,False,0.017223060131072998,0.5790045661219404,1.3948998607176441e-08,0.9366470575332642
ResCAE,"cae:(10, 0.05, 0.0005)",10,0.05,0.0005,45,False,0.017766892910003662,0.7721813257962848,3.3712433261193905e-08,0.8536691665649414
ResCAE,"cae:(10, 0.05, 0.0005)",10,0.05,0.0005,99,False,0.017049729824066162,0.750066921813606,2.4067431892955105e-08,0.8719257712364197
ResCAE,"cae:(10, 0.05, 0.0005)",10,0.05,0.0005,2048,False,0.017867445945739746,0.7551321873951268,3.558225533031679e-08,0.8338862657546997
ResCAE,"cae:(10, 0.1, 1e-06)",10,0.1,1e-06,10,False,0.007843494415283203,0.8080114340450646,0.6432505431111722,0.8749256730079651
ResCAE,"cae:(10, 0.1, 1e-06)",10,0.1,1e-06,30,False,0.011343598365783691,0.8271008420263876,0.5365558922899158,0.8017916083335876
ResCAE,"cae:(10, 0.1, 1e-06)",10,0.1,1e-06,45,False,0.00821000337600708,0.6004013758501625,0.9083477076675136,0.9428818225860596
ResCAE,"cae:(10, 0.1, 1e-06)",10,0.1,1e-06,99,False,-0.0014834403991699219,0.7475779068812647,0.605610329821299,0.8700326681137085
ResCAE,"cae:(10, 0.1, 1e-06)",10,0.1,1e-06,2048,False,0.005944311618804932,0.6272831421326343,0.6955331774211517,0.8904708027839661
ResCAE,"cae:(10, 0.1, 1e-05)",10,0.1,1e-05,10,False,0.010545194149017334,0.7118889838694406,0.27727982267337825,0.8110803365707397
ResCAE,"cae:(10, 0.1, 1e-05)",10,0.1,1e-05,30,False,0.016943514347076416,0.7366615194240548,8.371250992241162e-08,0.8249061107635498
ResCAE,"cae:(10, 0.1, 1e-05)",10,0.1,1e-05,45,False,0.015940606594085693,0.6563265517603527,0.3604297971887949,0.8799036145210266
ResCAE,"cae:(10, 0.1, 1e-05)",10,0.1,1e-05,99,False,0.011123418807983398,0.8151237020787574,0.26162553526040017,0.8700547218322754
ResCAE,"cae:(10, 0.1, 1e-05)",10,0.1,1e-05,2048,False,0.011072218418121338,0.661861903914629,0.45515015994242525,0.8740261793136597
ResCAE,"cae:(10, 0.1, 5e-05)",10,0.1,5e-05,10,False,0.015717029571533203,0.7389211025934066,2.5668187973369717e-08,0.7949311137199402
ResCAE,"cae:(10, 0.1, 5e-05)",10,0.1,5e-05,30,False,0.015735864639282227,0.7239894621608817,8.961268432566633e-08,0.801857054233551
ResCAE,"cae:(10, 0.1, 5e-05)",10,0.1,5e-05,45,False,0.017577946186065674,0.818603764637168,8.222548302177362e-08,0.8176477551460266
ResCAE,"cae:(10, 0.1, 5e-05)",10,0.1,5e-05,99,False,0.016321897506713867,0.7046274775042016,1.0440809266188806e-07,0.8759253025054932
ResCAE,"cae:(10, 0.1, 5e-05)",10,0.1,5e-05,2048,False,0.017324090003967285,0.7843230297253401,9.193664231155576e-08,0.8372877836227417
ResCAE,"cae:(10, 0.1, 0.0001)",10,0.1,0.0001,10,True,0.01691889762878418,0.6733955232329174,5.54499973118136e-08,0.8445404767990112
ResCAE,"cae:(10, 0.1, 0.0001)",10,0.1,0.0001,30,True,0.01657092571258545,0.7061606175014467,3.565084703585587e-08,0.8436253070831299
ResCAE,"cae:(10, 0.1, 0.0001)",10,0.1,0.0001,45,True,0.017407894134521484,0.8601721690542928,2.534873525103626e-08,0.8246830105781555
ResCAE,"cae:(10, 0.1, 0.0001)",10,0.1,0.0001,99,True,0.016271770000457764,0.7171525305363151,7.267258123359827e-08,0.8759484887123108
ResCAE,"cae:(10, 0.1, 0.0001)",10,0.1,0.0001,2048,True,0.017299294471740723,0.7799207219227948,4.937671031246277e-08,0.8372729420661926
ResCAE,"cae:(10, 0.1, 0.0005)",10,0.1,0.0005,10,False,0.01699674129486084,0.665126595884554,2.3954923872503486e-08,0.8445046544075012
ResCAE,"cae:(10, 0.1, 0.0005)",10,0.1,0.0005,30,False,0.017275094985961914,0.5743934060114126,5.931899320381167e-08,0.9368135333061218
ResCAE,"cae:(10, 0.1, 0.0005)",10,0.1,0.0005,45,False,0.01724952459335327,0.5834359738012779,1.0547591854307016e-07,0.879916787147522
ResCAE,"cae:(10, 0.1, 0.0005)",10,0.1,0.0005,99,False,0.017102181911468506,0.7952430839769685,2.0391659611176347e-08,0.8759528398513794
ResCAE,"cae:(10, 0.1, 0.0005)",10,0.1,0.0005,2048,False,0.017812788486480713,0.7707418429228362,1.79916748226105e-08,0.8373711705207825
ResCAE-Fixed,"cae_fixed:(2, 1e-06)",2,0.0,1e-06,10,False,0.008839964866638184,0.5330681538439309,0.2915666992353272,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-06)",2,0.0,1e-06,30,False,0.008765757083892822,0.5133582333286955,0.1440467180514816,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-06)",2,0.0,1e-06,45,False,0.006565988063812256,0.49525605235219894,0.10676037196533518,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-06)",2,0.0,1e-06,99,False,0.010632216930389404,0.5264351987542448,0.3759675576380707,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-06)",2,0.0,1e-06,2048,False,0.011297762393951416,0.5101153006316547,0.18127847061765417,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-05)",2,0.0,1e-05,10,True,0.011956095695495605,0.5261708242003419,1.4528303373168966e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-05)",2,0.0,1e-05,30,True,0.0036228299140930176,0.5067084038805273,2.0145362435943925e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-05)",2,0.0,1e-05,45,True,0.01552349328994751,0.5358189885727475,4.702160729213287e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-05)",2,0.0,1e-05,99,True,0.008597791194915771,0.5351928366076563,2.631253315135827e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 1e-05)",2,0.0,1e-05,2048,True,0.009651720523834229,0.5090308859172289,7.525973281725251e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 5e-05)",2,0.0,5e-05,10,False,0.004435539245605469,0.5288628772235964,2.2130781277760694e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 5e-05)",2,0.0,5e-05,30,False,0.004630446434020996,0.5137329649929483,4.2167538660379896e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 5e-05)",2,0.0,5e-05,45,False,0.009979963302612305,0.49295020496899633,4.8167353054332916e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 5e-05)",2,0.0,5e-05,99,False,0.009195506572723389,0.5058369630591073,1.1933043447982845e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 5e-05)",2,0.0,5e-05,2048,False,0.004095733165740967,0.4850522273642486,2.595004289501698e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0001)",2,0.0,0.0001,10,False,0.005261421203613281,0.5312758651203554,1.0803847655270338e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0001)",2,0.0,0.0001,30,False,0.00561213493347168,0.5132355584359072,1.5042217830684153e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0001)",2,0.0,0.0001,45,False,0.006303191184997559,0.43154877730897484,1.0429884335691452e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0001)",2,0.0,0.0001,99,False,0.009865045547485352,0.5139643864343291,3.868752662437706e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0001)",2,0.0,0.0001,2048,False,0.0043961405754089355,0.5022279047164061,2.6380647830511187e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0005)",2,0.0,0.0005,10,False,0.008484303951263428,0.5773885792185515,9.8526623973566e-08,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0005)",2,0.0,0.0005,30,False,0.009363949298858643,0.5559184078936039,1.2333822739210893e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0005)",2,0.0,0.0005,45,False,0.005839347839355469,0.5350517475008857,1.0024706949868393e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0005)",2,0.0,0.0005,99,False,0.011507272720336914,0.5728927687216495,1.448092599530998e-07,0.0
ResCAE-Fixed,"cae_fixed:(2, 0.0005)",2,0.0,0.0005,2048,False,0.008234620094299316,0.5423741572514831,8.652052399245195e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-06)",3,0.0,1e-06,10,False,0.00740128755569458,0.553473840604281,0.3191659891270994,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-06)",3,0.0,1e-06,30,False,0.00940859317779541,0.6413409184205376,0.10481302057145936,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-06)",3,0.0,1e-06,45,False,0.009135127067565918,0.6472865157031388,0.07775250275666452,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-06)",3,0.0,1e-06,99,False,0.003756105899810791,0.5893117194172164,0.11356892388181924,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-06)",3,0.0,1e-06,2048,False,0.010336458683013916,0.5828246072632286,4.1793680927783114e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-05)",3,0.0,1e-05,10,True,0.014146029949188232,0.5925701491700782,1.0434354630533295e-07,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-05)",3,0.0,1e-05,30,True,0.011038661003112793,0.533629846503406,9.3982320035187e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-05)",3,0.0,1e-05,45,True,0.01364070177078247,0.5817227342821072,1.2310833065726707e-07,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-05)",3,0.0,1e-05,99,True,0.014706969261169434,0.5828241597492089,1.6973774317098627e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 1e-05)",3,0.0,1e-05,2048,True,0.008935332298278809,0.5793933902881684,3.019945777269316e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 5e-05)",3,0.0,5e-05,10,False,0.011496424674987793,0.5811966717018473,3.6058296636764416e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 5e-05)",3,0.0,5e-05,30,False,0.004548311233520508,0.48633480342495744,7.460247136357352e-09,0.0
ResCAE-Fixed,"cae_fixed:(3, 5e-05)",3,0.0,5e-05,45,False,0.007118523120880127,0.5750529766817492,7.134064412391286e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 5e-05)",3,0.0,5e-05,99,False,0.009043335914611816,0.5648580629679164,8.604384404554058e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 5e-05)",3,0.0,5e-05,2048,False,0.008719980716705322,0.5627994932065903,1.6458724829504206e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0001)",3,0.0,0.0001,10,False,0.012142360210418701,0.5894665529614352,5.312941926559098e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0001)",3,0.0,0.0001,30,False,0.006446659564971924,0.5029465464599983,8.05583789306624e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0001)",3,0.0,0.0001,45,False,0.007745325565338135,0.6008172858851675,7.66519423139034e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0001)",3,0.0,0.0001,99,False,0.009556889533996582,0.5905468151572724,1.2017722738014749e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0001)",3,0.0,0.0001,2048,False,0.007176697254180908,0.48040971867921684,3.993004227630925e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0005)",3,0.0,0.0005,10,False,0.007137894630432129,0.3845880778495228,2.830690160482626e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0005)",3,0.0,0.0005,30,False,0.008231520652770996,0.4152480886790226,2.383836514664738e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0005)",3,0.0,0.0005,45,False,0.00657886266708374,0.36323087779312124,1.6080801757029615e-08,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0005)",3,0.0,0.0005,99,False,0.011376619338989258,0.5275465774576887,3.984407532943076e-09,0.0
ResCAE-Fixed,"cae_fixed:(3, 0.0005)",3,0.0,0.0005,2048,False,0.0029923319816589355,0.30820520523956013,6.284082435924578e-09,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-06)",5,0.0,1e-06,10,True,0.01036292314529419,0.5769355131212824,0.2036531739912337,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-06)",5,0.0,1e-06,30,True,0.008954405784606934,0.5766397113406656,0.22734191237310394,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-06)",5,0.0,1e-06,45,True,0.010762691497802734,0.8099350913498538,0.05442210198495289,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-06)",5,0.0,1e-06,99,True,0.007079064846038818,0.7322567794287371,0.046070802762632417,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-06)",5,0.0,1e-06,2048,True,0.010306179523468018,0.7732813998699352,0.09112568270564544,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-05)",5,0.0,1e-05,10,False,0.00031381845474243164,0.6747230168216458,4.9407170584156525e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-05)",5,0.0,1e-05,30,False,0.013082385063171387,0.6898538271346394,1.013834492735355e-07,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-05)",5,0.0,1e-05,45,False,0.009091794490814209,0.6840116943769632,4.887168983258966e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-05)",5,0.0,1e-05,99,False,0.006677567958831787,0.7485393624810016,5.5262992179184547e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 1e-05)",5,0.0,1e-05,2048,False,0.008111000061035156,0.6830301930317895,0.01812575011203947,0.0
ResCAE-Fixed,"cae_fixed:(5, 5e-05)",5,0.0,5e-05,10,False,0.003931939601898193,0.5997617972213872,7.790634273704186e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 5e-05)",5,0.0,5e-05,30,False,-0.00040209293365478516,0.6849337087882313,3.9361965269688756e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 5e-05)",5,0.0,5e-05,45,False,0.0052904486656188965,0.6732826806188829,8.947110034898787e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 5e-05)",5,0.0,5e-05,99,False,0.006508827209472656,0.7675084714947016,3.3136710866299044e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 5e-05)",5,0.0,5e-05,2048,False,0.011892855167388916,0.6863847455392685,5.41331413460421e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0001)",5,0.0,0.0001,10,False,0.0029578804969787598,0.5290728186758223,2.910756010473326e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0001)",5,0.0,0.0001,30,False,0.008650124073028564,0.6501192414128097,7.427289171590795e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0001)",5,0.0,0.0001,45,False,0.005986034870147705,0.6390577012774501,2.460901232156832e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0001)",5,0.0,0.0001,99,False,0.007440924644470215,0.7373138909483723,2.9101325594468784e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0001)",5,0.0,0.0001,2048,False,0.008227109909057617,0.6906052368827895,4.649567460950237e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0005)",5,0.0,0.0005,10,False,0.005338907241821289,0.4508072350287621,2.660121118798807e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0005)",5,0.0,0.0005,30,False,0.005447268486022949,0.42395770050960263,2.7051000286727513e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0005)",5,0.0,0.0005,45,False,0.0034210681915283203,0.3720883495520421,2.9544875128422878e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0005)",5,0.0,0.0005,99,False,0.010976552963256836,0.5867989506510276,3.0815641610702e-08,0.0
ResCAE-Fixed,"cae_fixed:(5, 0.0005)",5,0.0,0.0005,2048,False,0.01130068302154541,0.47085747203117834,3.380694005699941e-09,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-06)",8,0.0,1e-06,10,True,4.696846008300781e-05,0.6340079130064176,0.09917514928079739,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-06)",8,0.0,1e-06,30,True,0.007951200008392334,0.7952718969663103,0.1292877088233035,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-06)",8,0.0,1e-06,45,True,0.012617051601409912,0.7922631331573506,0.09276912629019163,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-06)",8,0.0,1e-06,99,True,0.0069116950035095215,0.7510986366442705,0.12733226598326872,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-06)",8,0.0,1e-06,2048,True,0.008595108985900879,0.7175280464002106,0.12854601952830214,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-05)",8,0.0,1e-05,10,False,0.004731297492980957,0.6480878337896141,0.05589247615457596,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-05)",8,0.0,1e-05,30,False,0.004156589508056641,0.7486320907972273,0.060410806693924145,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-05)",8,0.0,1e-05,45,False,0.004177749156951904,0.7898814514250241,1.0846547636898482e-07,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-05)",8,0.0,1e-05,99,False,0.011502087116241455,0.7854640843889424,0.032116534105291694,0.0
ResCAE-Fixed,"cae_fixed:(8, 1e-05)",8,0.0,1e-05,2048,False,0.003986179828643799,0.669207076009216,1.3094507281122443e-07,0.0
ResCAE-Fixed,"cae_fixed:(8, 5e-05)",8,0.0,5e-05,10,False,0.006180405616760254,0.5405356152074101,3.241049321873784e-08,0.0
